id,genres,name,platforms,rating,companies,release_date
103300,"Shooter, Adventure",Prey: Mooncrash,"PC (Microsoft Windows), PlayStation 4, Xbox One",78.50068088285794,"Arkane Studios, Bethesda Softworks",2018-06-10
1332,"Role-playing (RPG), Adventure",World of Warcraft: Mists of Pandaria,"PC (Microsoft Windows), Mac",78.49471650348086,"Blizzard Entertainment, Activision Blizzard",2012-09-25
12043,"Point-and-click, Puzzle, Adventure",Déjà Vu: A Nightmare Comes True!!,"PC (Microsoft Windows), DOS, Mac, Commodore C64/128/MAX, Amiga, Nintendo Entertainment System, Atari ST/STE, Family Computer, Apple IIGS, PC-8800 Series, PC-9800 Series",78.49460082849012,"Mindscape, Kotobuki Systems, ICOM Simulations, ICOM Simulations, Pack-In-Video",1985-09-01
703,Sport,FIFA Soccer 2005,"PC (Microsoft Windows), PlayStation 2, Xbox, Nintendo GameCube",78.480125998607,"Electronic Arts, EA Canada",2004-10-08
2126,"Shooter, Indie",Hotline Miami 2: Wrong Number,"Linux, PC (Microsoft Windows), PlayStation 3, Mac, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S, Google Stadia",78.47642009904492,"Devolver Digital, Dennaton Games, Spike ChunSoft, Abstraction Games",2015-03-10
122028,"Simulator, Indie, Visual Novel",Our Life: Beginnings & Always,"Linux, PC (Microsoft Windows), Mac, Android",78.46901579586877,GB Patch Games,2020-11-16
606,"Real Time Strategy (RTS), Strategy",Battle Realms,PC (Microsoft Windows),78.46489148418783,Liquid Entertainment,2001-11-07
5611,"Role-playing (RPG), Adventure",RuneScape,"Linux, PC (Microsoft Windows), Mac, Android, iOS, Web browser",78.46161066375826,Jagex Ltd. Games Studio,2001-01-04
4445,Shooter,M.U.S.H.A.,"Wii, Sega Mega Drive/Genesis",78.45782564479389,"Compile, Toaplan, Seismic, Naxat Soft",1990-12-21
51524,"Point-and-click, Adventure",The Walking Dead: The Final Season,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",78.4356353942128,"Telltale Games, Skybound Games, Skybound Games",2018-08-13
23193,"Fighting, Real Time Strategy (RTS), Strategy, Hack and slash/Beat 'em up, MOBA",Battlerite,"PC (Microsoft Windows), Xbox One",78.43463570439752,Stunlock Studios,2017-11-08
1976,"Shooter, Adventure, Arcade",Call of Juarez: Gunslinger,"PC (Microsoft Windows), PlayStation 3, Xbox 360, Nintendo Switch",78.42539929097403,"Techland, Ubisoft Entertainment, Techland",2013-05-22
103,"Racing, Arcade",Need for Speed: Nitro,Wii,78.40706706460344,"EA Montreal, Electronic Arts",2009-11-03
18042,Platform,Doritos Crash Course 2,Xbox 360,78.39569536761903,"Microsoft Studios, Behaviour Interactive",2013-05-08
4047,Sport,NHL Hitz 2003,"PlayStation 2, Xbox, Nintendo GameCube, Game Boy Advance",78.38793045858802,"Midway Games, Black Box Games, Exient Entertainment",2002-09-16
1063,Platform,Kirby's Dream Land,"Game Boy, Nintendo 3DS",78.37200025434838,"HAL Laboratory, Nintendo, Playtronic",1992-04-27
16733,"Platform, Adventure, Indie",Bloody Trapland,PC (Microsoft Windows),78.36960730696569,2Play,2013-10-27
111130,"Adventure, Indie",Apsulov: End of Gods,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",78.36407593438324,Angry Demon Studio,2019-08-08
849,"Real Time Strategy (RTS), Strategy",Rise of Nations: Thrones & Patriots,"PC (Microsoft Windows), Mac",78.36097852094814,"Microsoft Game Studios, Big Huge Games, MacSoft Games, Westlake Interactive",2004-04-27
6874,"Role-playing (RPG), Simulator",Rune Factory 4,Nintendo 3DS,78.35241695409822,"Marvelous AQL, Neverland, XSEED Games",2012-07-19
5028,"Racing, Sport",MX vs. ATV: Untamed,"PlayStation 3, Xbox 360",78.35119537593779,"Rainbow Studios, THQ",2007-12-17
127643,"Puzzle, Adventure",Lust Epidemic,"Linux, PC (Microsoft Windows), Mac, Android",78.3448784784213,NLT Media,2019-12-15
36402,"Platform, Adventure, Indie",Shantae: Risky's Revenge - Director's Cut,"PC (Microsoft Windows), Wii U, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Google Stadia",78.34258027918862,WayForward,2014-07-15
27353,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure",Dungeons 3,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",78.33744475717245,"Kalypso Media Digital, Realmforge Studios, Koch Media Poland",2017-10-13
27891,"Simulator, Strategy",SimCity 4: Deluxe Edition,"PC (Microsoft Windows), Mac",78.33050968320661,"Electronic Arts, Aspyr Media, Maxis",2003-09-22
6984,"Fighting, Sport",EA Sports MMA,"PlayStation 3, Xbox 360, iOS",78.32824497388744,"EA Sports, EA Orlando",2010-10-19
602,"Puzzle, Role-playing (RPG), Adventure",Arx Fatalis,"PC (Microsoft Windows), Xbox",78.316133573161,"DreamCatcher Interactive, JoWooD Entertainment AG, Mindscape, Capcom, WizarBox, Arkane Studios, Floodgate Entertainment, Arkane Studios, Bethesda Softworks",2002-06-28
11746,"Role-playing (RPG), Simulator, Strategy",Criminal Girls: Invite Only,"PC (Microsoft Windows), PlayStation Vita",78.3147643515403,"Imageepoch, Nippon Ichi Software, NIS America",2013-11-28
25209,"Puzzle, Indie",SquareCells,"Linux, PC (Microsoft Windows), Mac",78.30765875918476,Matthew Brown,2015-12-07
25259,Indie,We Become What We Behold,"PC (Microsoft Windows), Web browser",78.30332020352063,Nicky Case,2016-10-24
1279,"Strategy, Turn-based strategy (TBS), Card & Board Game",Hearthstone,"PC (Microsoft Windows), Mac, Android, iOS",78.27295657546026,Blizzard Entertainment,2014-03-11
144037,"Role-playing (RPG), Adventure",Final Fantasy VII Remake: Episode Intermission,"PC (Microsoft Windows), PlayStation 5",78.2700427588254,"Square Enix, Square Enix Creative Business Unit I",2021-06-10
131370,Simulator,Neopets Browser,Web browser,78.26518432350147,"Nickelodeon, JumpStart Games, Fluffy Dog Studio, NetDragon, World of Neopia, Inc.",1999-11-15
26941,Shooter,Battlefield 1: They Shall Not Pass,"PC (Microsoft Windows), PlayStation 4, Xbox One",78.26508102594265,"Electronic Arts, EA Digital Illusions CE",2017-03-28
299,"Real Time Strategy (RTS), Simulator, Strategy",Age of Empires III,"PC (Microsoft Windows), Mac",78.26235073710373,"Destineer, Microsoft Game Studios, Ensemble Studios, MacSoft Games, Robot Entertainment",2005-10-18
663,"Real Time Strategy (RTS), Strategy",Command & Conquer: The Covert Operations,"PC (Microsoft Windows), DOS",78.2613312003212,"Virgin Interactive Entertainment (Europe) Ltd., Westwood Studios",1996-01-01
46787,"Fighting, Arcade",Real Bout Fatal Fury 2: The Newcomers,"Linux, Wii, PC (Microsoft Windows), Mac, Arcade, Neo Geo MVS, Neo Geo AES, Neo Geo CD",78.26023185135995,SNK,1998-03-20
109532,"Role-playing (RPG), Adventure",Assassin's Creed III Remastered,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, Google Stadia",78.25367194342596,"Ubisoft Barcelona, Ubisoft Entertainment",2019-03-29
229177,"Platform, Adventure",Super Mario Sunshine,Nintendo Switch,78.25136254098933,"Nintendo EAD, Nintendo, Nintendo European Research & Development",2020-09-18
17231,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Card & Board Game",Card Hunter,"PC (Microsoft Windows), Mac, Web browser",78.23708258615716,Blue Manchu,2013-09-12
2286,"Role-playing (RPG), Turn-based strategy (TBS), Adventure",Pokémon X,Nintendo 3DS,78.2325399943723,"Nintendo, Game Freak, The Pokémon Company, Creatures Inc.",2013-10-12
6777,"Music, Platform, Indie, Arcade",The Impossible Game,"Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, Android, PlayStation Portable, iOS, PlayStation Vita, Windows Phone",78.23011178257401,"FlukeDude, Grip Games",2009-11-23
6578,Shooter,Quake Live,PC (Microsoft Windows),78.22579681149665,id Software,2010-08-06
2655,Simulator,Animal Crossing,Nintendo GameCube,78.21558636035563,"Nintendo, Nintendo EAD",2001-12-14
6611,"Point-and-click, Puzzle, Adventure, Indie",Botanicula,"Linux, PC (Microsoft Windows), Mac, Android, iOS",78.21483131589038,Amanita Design,2012-04-19
13794,"Shooter, Role-playing (RPG), Tactical",Mass Effect 2: Arrival,"PC (Microsoft Windows), PlayStation 3, Xbox 360",78.21422047721465,"BioWare, BioWare Montréal, Electronic Arts",2011-03-29
11729,Shooter,Elevator Action Returns,"Sega Saturn, Arcade",78.20926282838775,Taito,1995-12-31
1801,"Platform, Adventure",Sly Cooper: Thieves in Time,"PlayStation 3, PlayStation Vita, PlayStation 4",78.20921248383591,"Sanzaru Games, Sony Computer Entertainment",2013-02-05
441,"Real Time Strategy (RTS), Strategy, Turn-based strategy (TBS), Tactical",Empire: Total War,"Linux, PC (Microsoft Windows), Mac, Android, iOS",78.2033969097116,"The Creative Assembly, Sega, Feral Interactive",2009-03-03
936,"Simulator, Sport",World Soccer Winning Eleven 7 International,"PC (Microsoft Windows), PlayStation 2",78.20170851914338,"Konami, Konami Computer Entertainment Tokyo",2003-10-17
187715,"Simulator, Strategy, Adventure, Indie",The Closing Shift,PC (Microsoft Windows),78.19177092405178,Chilla's Art,2022-03-18
1743,"Shooter, Platform, Adventure",Mega Man X3,"Super Nintendo Entertainment System, Wii U, Legacy Mobile Device, Super Famicom, New Nintendo 3DS",78.1899586356551,"Cost, Capcom",1995-11-30
3601,"Shooter, Arcade",Space Invaders,"iOS, Arcade, Legacy Mobile Device, Handheld Electronic LCD",78.17789608788307,"Midway Manufacturing, Taito, Sonic Powered, Sharp, My Arcade",1978-06-01
11095,"Point-and-click, Platform, Puzzle, Role-playing (RPG), Strategy, Adventure",Atlantis 3: The New World,"PC (Microsoft Windows), PlayStation 2, Mac, Android, iOS",78.16487152056928,Cryo Interactive,2001-12-31
362,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",Heroes of Might and Magic: A Strategic Quest,"PC (Microsoft Windows), DOS, Mac",78.16431242532856,"New World Computing, New World Computing, The 3DO Company",1995-08-31
5956,Sport,NCAA Football 2004,"PlayStation 2, Xbox, Nintendo GameCube",78.16254820047227,"EA Sports, EA Orlando",2003-07-16
21968,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure",Phantasy Star Online,Dreamcast,78.15545373985626,"Sonic Team, Sega",2000-12-21
18944,Racing,Toy Story Racer,"PlayStation, Game Boy Color",78.15313416194667,"Traveller's Tales, Tiertex Design Studios, Activision",2001-03-02
125165,"Role-playing (RPG), Hack and slash/Beat 'em up",Diablo IV,"PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S",78.14508154438444,Blizzard Entertainment,2023-06-06
119249,"Puzzle, Role-playing (RPG), Strategy, Turn-based strategy (TBS), Tactical, Adventure, Indie, Card & Board Game",Roguebook,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",78.1403922851093,"Abrakam, Nacon",2021-06-17
239309,"Puzzle, Strategy",Lemmings,DOS,78.13629647705115,"DMA Design, Psygnosis, Imagineer",1991-05-01
9655,"Puzzle, Role-playing (RPG), Simulator, Strategy, Indie, Visual Novel",HuniePop,"Linux, PC (Microsoft Windows), Mac",78.13407904638636,HuniePot,2015-01-19
121717,Role-playing (RPG),Final Fantasy II: 20th Anniversary Edition,PlayStation Portable,78.12272095687207,"Tose, Square Enix, Square Enix Product Development Division 5",2007-06-07
135736,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure",The Lord of the Rings: The Two Towers,Game Boy Advance,78.12184062073413,"Griptonite Games, EA Games",2002-11-11
18840,"Shooter, Platform, Adventure, Arcade",Metal Slug X,"Linux, Wii, PC (Microsoft Windows), PlayStation, Mac, Android, iOS, Arcade, Neo Geo MVS, Neo Geo AES",78.12043996611865,"SNK Playmore, DotEmu, SNK",1999-01-19
7601,"Real Time Strategy (RTS), Simulator, Strategy, Tactical, Indie",Plague Inc: Evolved,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",78.11927447752257,Ndemic Creations,2015-09-18
18753,Card & Board Game,Words With Friends,"PC (Microsoft Windows), Android, iOS, Windows Phone, Web browser",78.11733584666062,"Zynga, Zynga With Friends, Newtoy, Inc.",2009-07-01
5760,"Hack and slash/Beat 'em up, Adventure",Buffy the Vampire Slayer,Xbox,78.11492151342568,"Fox Interactive, The Collective",2002-08-18
151267,"Role-playing (RPG), Indie",Kakele Online: MMORPG,PC (Microsoft Windows),78.11320754716981,VIVA Games,2020-02-01
25081,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure",Darksiders: Warmastered Edition,"PC (Microsoft Windows), Wii U, PlayStation 4, Xbox One, Nintendo Switch",78.10228794571732,"Nordic Games Group, Kaiko, THQ Nordic",2016-11-22
167611,"Shooter, Adventure",Alan Wake Remastered,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",78.09138122790718,"Remedy Entertainment, D3T Limited, Epic Games",2021-10-05
760,"Shooter, Racing",Interstate '76,PC (Microsoft Windows),78.0902870526169,Activision,1997-03-28
18158,"Platform, Adventure, Indie, Arcade",Ultimate Chicken Horse,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",78.08988217721131,Clever Endeavour Games,2016-03-04
11629,"Shooter, Simulator",Terminal Velocity,"PC (Microsoft Windows), DOS, Mac",78.08712449448979,Apogee Software,1995-12-31
2674,Music,Guitar Hero: Metallica,"Wii, PlayStation 2, PlayStation 3, Xbox 360",78.07795676433344,"Activision, Neversoft Entertainment, Budcat Creations",2009-03-29
127644,"Puzzle, Adventure, Visual Novel",Treasure of Nadia,"Linux, PC (Microsoft Windows), Mac, Android",78.07528299624954,NLT Media,2022-02-16
204616,Platform,Disney's The Jungle Book,"Super Nintendo Entertainment System, Super Famicom",78.06478333648639,"Virgin Interactive Entertainment, Gradiente, Playtronic",1994-07-15
101439,"Racing, Simulator, Sport",F1 2018,"PC (Microsoft Windows), PlayStation 4, Xbox One",78.05974254768113,Codemasters,2018-08-24
11147,"Shooter, Platform, Puzzle, Racing, Quiz/Trivia, Arcade",Rare Replay,Xbox One,78.0524876451416,"Microsoft Studios, Rare, 4th Kernel Studios, Code Mystics, Sprung Studios",2015-08-04
56112,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Indie, Card & Board Game",Card Crawl,"PC (Microsoft Windows), Mac, Android, iOS",78.03053333518949,"Arnold Rauers, Tiny Touch Tales",2015-08-12
81272,Adventure,Detective Pikachu,Nintendo 3DS,78.01268342699161,"Creatures Inc., Nintendo, The Pokémon Company",2018-03-22
5111,Puzzle,Puyo Puyo! 15th Anniversary,"Wii, PlayStation 2, Nintendo DS, PlayStation Portable",78.0,"Sega, Sonic Team",2006-12-14
80452,"Puzzle, Adventure, Arcade",Pac-Man Collection,Atari 7800,78.0,AtariAge,2006-12-05
17463,"Role-playing (RPG), Adventure",Final Fantasy: The 4 Heroes of Light,Nintendo DS,78.0,"Square Enix, Matrix Software, Square Enix Product Development Division 7",2009-10-29
9610,Music,Taiko no Tatsujin DS: Touch de Dokodon!,Nintendo DS,78.0,"Bandai Namco Entertainment, Taiko Team",2007-07-26
242704,"Point-and-click, Puzzle, Simulator, Indie",Alternate Watch,PC (Microsoft Windows),78.0,Tesseron,2022-05-11
1774,Role-playing (RPG),Rockman.EXE Operate Shooting Star,Nintendo DS,78.0,Capcom,2009-11-12
8985,"Platform, Puzzle, Strategy, Indie",Tetrobot and Co.,"Linux, PC (Microsoft Windows), Mac, Android, iOS, Wii U, PlayStation 4, Xbox One",78.0,"Swing Swing Submarine, Swing Swing Submarine, Neko Entertainment",2013-10-15
66985,"Platform, Arcade",Aura Aura Climber,"Nintendo 3DS, Nintendo DSi",78.0,"Nintendo, Nintendo Software Technology",2010-02-22
28472,Quiz/Trivia,Jeopardy!,"PlayStation 3, Xbox 360, Wii U",78.0,"Pipeworks Software, THQ",2012-10-25
21345,Role-playing (RPG),Izuna 2: The Unemployed Ninja Returns,Nintendo DS,78.0,"Atlus, Ninja Studio",2007-11-29
72548,Music,Meccha! Taiko no Tatsujin DS: 7-tsu no Shima no Daibouken,Nintendo DS,78.0,"Namco Bandai Games, Taiko Team",2008-04-24
58591,"Platform, Adventure, Indie",Poi: Explorer Edition,Nintendo Switch,78.0,"Polykid, Alliance Digital Media, Polykid",2017-10-24
60063,"Platform, Adventure, Arcade",Gunman Clive HD Collection,"Wii U, PlayStation 4, Nintendo Switch",78.0,"Horberg Productions, Flyhigh Works",2015-09-03
2992,Role-playing (RPG),The Elder Scrolls V: Skyrim - Dawnguard,"PC (Microsoft Windows), PlayStation 3, Xbox 360",77.99790934198765,"Bethesda Game Studios, Bethesda Softworks",2012-06-26
11209,"Role-playing (RPG), Adventure",Star Ocean,Super Famicom,77.99784839572455,"tri-Ace, Enix Corporation",1996-07-19
2862,"Platform, Adventure",Scooby-Doo! First Frights,"Wii, PC (Microsoft Windows), PlayStation 2, Nintendo DS",77.9947165151546,"WB Games, Torus Games",2009-09-22
20509,"Puzzle, Arcade",Zuma Deluxe,"PC (Microsoft Windows), PlayStation 3, Xbox, Xbox 360, Mac, Xbox One, Legacy Mobile Device",77.99220233884691,PopCap Games,2005-12-31
4465,Sport,Minnesota Fats: Pool Legend,"Sega Mega Drive/Genesis, Sega Saturn",77.98951889867753,Data East,1995-03-31
102123,"Adventure, Indie",The Vanishing of Ethan Carter Redux,PC (Microsoft Windows),77.98566052408786,The Astronauts,2015-09-11
2249,"Fighting, Role-playing (RPG), Hack and slash/Beat 'em up, Adventure, Indie",DeathSpank,"Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",77.97257741024458,"Hothead Games, Electronic Arts",2010-07-13
11088,"Role-playing (RPG), Indie, Arcade",Alien Shooter 2: Reloaded,PC (Microsoft Windows),77.97187077977841,Sigma Team,2006-09-07
8170,"Platform, Adventure, Arcade",Jet Set Willy,"Commodore C64/128/MAX, Amstrad CPC, ZX Spectrum, MSX, Atari 8-bit, BBC Microcomputer System, Commodore 16, Commodore Plus/4, Acorn Electron, Dragon 32/64, Tatung Einstein",77.97068849685812,"Software Projects, Tynesoft, Software Projects",1984-12-31
5657,"Shooter, Arcade",Astrosmash,"PC (Microsoft Windows), Xbox 360, Legacy Mobile Device, Intellivision",77.96885832140578,"Sears, THQ Wireless, Lavastorm, Microsoft Game Studios, Krome Studios, Mattel Electronics, Digiplay",1981-10-15
865,"Simulator, Strategy, Turn-based strategy (TBS)",Sid Meier's Civilization IV: Warlords,"PC (Microsoft Windows), Mac",77.96832898246707,"Take-Two Interactive, Firaxis Games, 2K Games",2006-07-24
2054,Racing,OutRun 2006: Coast 2 Coast,"PC (Microsoft Windows), PlayStation 2, Xbox, PlayStation Portable",77.96026881498624,"Sumo Digital, Sega",2006-03-17
138951,"Role-playing (RPG), Adventure",Monster Hunter Stories 2: Wings of Ruin,"PC (Microsoft Windows), PlayStation 4, Nintendo Switch",77.95414094560701,Capcom,2021-07-08
9888,"Platform, Sport, Indie",#IDARB,"PC (Microsoft Windows), Xbox One",77.95302824746838,Other Ocean Interactive,2015-01-30
1213,Role-playing (RPG),Tales of Xillia 2,PlayStation 3,77.94341971765904,"Bandai Namco Games, Bandai Namco Studios, Namco Bandai Games",2012-11-01
11404,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",Disciples II: Rise of the Elves,PC (Microsoft Windows),77.94267503482088,Strategy First,2003-11-20
111,"Puzzle, Adventure, Indie",Amnesia: The Dark Descent,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",77.93692731044776,Frictional Games,2010-09-08
334,Simulator,Zoo Tycoon,"PC (Microsoft Windows), Mac",77.9333808208706,"Blue Fang Games, Microsoft",2001-08-27
